code,title,year,imdb.rating,imdb.votes,genre,line.id,character.id,character,line
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545905,u2907,RIKER,"Right. And they'll be vulnerable for at least two seconds.  Data,lock onto that plasma coil."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545904,u2911,WORF,"As their cloak begins to engage, their shields will drop."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545900,u2911,WORF,I do not see how. The plasma coil is part of their cloaking device.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545899,u2907,RIKER,Plasma coils...is there any way we can use that to our advantage?
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545898,u2911,WORF,It is a Class D-12 Bird of Prey. They were retired from service because of defective plasma coils.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545894,u2907,RIKER,Lock phasers and return fire!
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545893,u2911,WORF,They have found a way to penetrate our shields.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545708,u2907,RIKER,"Lursa and B'Etor? This doesn't make any sense. A renowned stellar physicist somehow uses a trilithium probe to destroy a star, kidnaps Geordi and escapes with a pair of Klingon renegades. Why? What the hell's going on?"
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545707,u2911,WORF,"I have spoken to the Klingon High Council, sir. They identified the Bird of Prey as belonging to the Duras sisters."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545674,u2907,RIKER,The star's going to collapse in a matter of minutes.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545673,u2911,WORF,Sensor records show a solar probe was launched from the observatory a few moments ago.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545612,u2911,WORF,"Aye, sir."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545611,u2907,RIKER,Have Geordi and Data go over with the next Away Team. Tell them to scan the observatory for trilithium.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545610,u2907,RIKER,Why were they looking for it on a Federation observatory? It doesn't make any sense.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545609,u2911,WORF,"An experimental compound the Romulans have been working on. In theory, a trilithium-based explosive would be thousands of times more powerful than an anti-matter weapon. But they never found a way to stabilize it."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545608,u2907,RIKER,Trilithium?
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545607,u2911,WORF,One of the dead Romulans had a tricorder. We analyzed its sensor logs and found they were scanning for signature particles of a compound called trilithium.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545549,u2907,RIKER,"Well, that narrows it to Klingon, Breen or Romulan."
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545548,u2911,WORF,These blast patterns are consistent with Type III disruptors.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545542,u2911,WORF,There are no other ships in the system.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545541,u2907,RIKER,It looks like we're too late.
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545536,u2907,RIKER,"You see the top yardarm, now look to the-"
m191,star trek: generations,1994,6.50,26662,"['action', 'mystery', 'sci-fi', 'thriller']",L545535,u2911,WORF,The royal...studs?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535048,u2927,STYLES,Execute!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535047,u2912,1ST OFFICER,"Transwarp at your command, Sir!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535039,u2927,STYLES,"If he tries to get away with Warp Drive, he's really in for a shock..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535038,u2912,1ST OFFICER,"Tractor beam, aye!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535037,u2927,STYLES,"And we are gaining... Stand by, tractor beam!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535036,u2912,1ST OFFICER,Enterprise maintaining full impulse power...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535028,u2927,STYLES,"Incredible machine. Helmsman, one-quarter impulse power."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535027,u2912,1ST OFFICER,All automates ready and functioning. Automatic moorings retracted. All speeds available through transwarp drive.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535026,u2927,STYLES,Status!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534663,u2931,WOMAN,"Soon, Captain... Quite soon.  "
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534662,u2913,CAPTAIN,What's going on? When do we get paid off...?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534648,u2913,CAPTAIN,Sure - whatever games you wanna play.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534647,u2931,WOMAN,Put me on the hailing frequency.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534646,u2913,CAPTAIN,Don't give me your Klingon mumbo- jumbo -- there ain't another vessel in this whole damn quadrant.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534645,u2931,WOMAN,He has been here for some time. I can feel his presence.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534644,u2913,CAPTAIN,"Steady... Steady, boys. Keep scanning...  I thought you people were reliable... Where the hell is he!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535160,u2918,KIRK,Scotty...?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535159,u2914,CHEKOV,"Sir, the shields... Non- responsive."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535121,u2918,KIRK,"Short range scan, Mr. Chekov... On screen, Mr. Sulu."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535120,u2914,CHEKOV,"Nothing on my scanner, sir."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535113,u2918,KIRK,"Could be Grissom.  Patch in the hailing frequency.  U.S.S. Grissom, this is Enterprise calling. Come in, please."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535112,u2914,CHEKOV,For an instant... A scout class vessel.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535111,u2918,KIRK,"What did you see, Chekov?"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535110,u2914,CHEKOV,"I'd swear something was there sir, but I might have imagined it."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535093,u2918,KIRK,Bones... Can you give me a quadrant bi-scan?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535092,u2914,CHEKOV,"Still no response, sir."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535084,u2918,KIRK,"Keep trying, Chekov. At regular intervals."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535083,u2914,CHEKOV,"Admiral, there is no response from the Grissom on any channel."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535081,u2914,CHEKOV,"Aye, sir."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535080,u2918,KIRK,"What's Grissom up to?... Will they join us, or fire on us...?  Chekov, break radio  silence. Send my compliments to Captain Esteban."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535079,u2914,CHEKOV,Nothing. As before.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535078,u2918,KIRK,Response?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535077,u2914,CHEKOV,"Sir, Starfleet calling Grissom again. A warning about us."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535076,u2918,KIRK,"You did great, Bones... Just great."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535041,u2918,KIRK,"Mr. Scott, we need everything you've got now."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535040,u2914,CHEKOV,"Excelsior closing to 4,000 meters, sir."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535019,u2918,KIRK,"No reply, Chekov... Continue on course..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535018,u2914,CHEKOV,"Sir. Commander, Starfleet on emergency channel. He orders you to surrender this vessel."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535017,u2918,KIRK,"Calm yourself, Bones."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534974,u2914,CHEKOV,Message acknowledged. All units will be informed.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534973,u2918,KIRK,"Unit two, this is One. The Kobayashi Maru has set sail for the promised land. Acknowledge."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534875,u2918,KIRK,Yes. He has a long journey ahead.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534874,u2914,CHEKOV,Shall I alert Dr. McCoy?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534788,u2918,KIRK,I can't get an answer. Starfleet is up to its brass in galactic conference. No one has time for those who only stand... and wait.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534787,u2914,CHEKOV,Will we get another ship?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534717,u2914,CHEKOV,"Yes, sir, I sealed the room myself. Nevertheless -- I am reading a life form there."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534716,u2918,KIRK,"Mr. Chekov, I ordered Spock's quarters sealed!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534715,u2914,CHEKOV,"An energy reading from 'C"" deck -- from inside Mr. Spock's quarters..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534714,u2918,KIRK,Mr. Chekov -- ?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534912,u2917,ESTEBAN,On screen.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534911,u2915,COMM OFFICER,"Surge from astern, sir. Aft quarter!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534910,u2917,ESTEBAN,Locate.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534909,u2915,COMM OFFICER,Sir... Something's jamming our transmission. An energy surge.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534682,u2917,ESTEBAN,Wait a minute...! We don't know what we're talking about here...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534681,u2915,COMM OFFICER,"Do you wish to advise Starfleet, sir?"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534594,u2917,ESTEBAN,"Dr. Marcus, it's your planet."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534593,u2915,COMM OFFICER,"Aye sir, coding now."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534691,u2916,DAVID,Thank you... <u>Sir</u>!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534690,u2917,ESTEBAN,All right -- get your gear. I'll put you down next time around.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534685,u2916,DAVID,"Not from here, no."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534684,u2917,ESTEBAN,"Oh no you don't! Regulations specifically state: ""nothing shall be beamed aboard until danger of contamination has been eliminated."" Can you guarantee that?"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534683,u2916,DAVID,Why don't we beam it up?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534676,u2917,ESTEBAN,What is it?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534675,u2916,DAVID,I don't believe it...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534613,u2917,ESTEBAN,In code to STARFLEET... Captain's Spock's tube located intact on Genesis surface. Will relay more data on subsequent orbits.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534612,u2916,DAVID,It has to be. Gravitational fields were in flux... It must have soft landed...!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534611,u2917,ESTEBAN,Could it be Spock's?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535199,u2916,DAVID,"I'm sorry, sir. Just don't surrender. Genesis doesn't work! I can't believe they'll kill us for it --"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535198,u2918,KIRK,"David, I don't understand..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535197,u2916,DAVID,I went wrong.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535196,u2918,KIRK,David!... What went wrong?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535195,u2916,DAVID,It's okay -- I should have known you'd come... Saavik's right: this planet is unstable. It's going to destroy itself in a matter of hours.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535194,u2918,KIRK,David... Sorry I'm late.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535193,u2916,DAVID,"Hello, sir. It's David."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535070,u2916,DAVID,No!... I'll do it.  Give me your phaser.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535069,u2923,SAAVIK,I'll go...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535068,u2916,DAVID,"Whoever they are, they're getting closer."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535067,u2916,DAVID,I still don't...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535066,u2923,SAAVIK,Pon Farr. Vulcan males must endure it every seventh year of their adult life.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535065,u2916,DAVID,I don't understand.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535064,u2923,SAAVIK,It will be hardest on Spock. Soon he will feel the burning of his Vulcan blood.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535063,u2916,DAVID,Days... Maybe hours... Protomatter has made the situation unpredictable.  I'm sorry.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535062,u2923,SAAVIK,... How long?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535061,u2916,DAVID,The Genesis wave started a life clock ticking for him and the planet. But at the rate things are going now...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535060,u2923,SAAVIK,And Spock with it. They are joined together.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L535059,u2916,DAVID,This planet is aging in surges.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534951,u2923,SAAVIK,And how many have paid the price for your impatience? How many have died? How much damage have you done... And what is yet to come?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534950,u2916,DAVID,"If I hadn't, it might have been years -- or never!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534949,u2923,SAAVIK,"So, like your father, you changed the rules..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534948,u2916,DAVID,My mother knew nothing about it. That's why I asked her to leave Genesis in my hands.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534947,u2923,SAAVIK,Did your collaborator know?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534946,u2916,DAVID,It was the only way to solve certain problems --
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534945,u2923,SAAVIK,Protomatter. An unstable substance which every ethical scientist in the galaxy has denounced as dangerously unpredictable.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534944,u2916,DAVID,I used protomatter in the Genesis matrix.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534943,u2923,SAAVIK,Why?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534942,u2916,DAVID,Not exactly.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534941,u2923,SAAVIK,"It's time for total truth between us.  This planet is not what you intended, or hoped for, is it?"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534940,u2923,SAAVIK,I have already made one transmission too many...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534939,u2916,DAVID,Why don't you just call for <u>help</u>!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534938,u2923,SAAVIK,That may be difficult...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534937,u2916,DAVID,How can you be logical at a time like this?! We have to get thee hell off this planet!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534936,u2923,SAAVIK,Logic indicates that is the case.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534935,u2916,DAVID,"You mean, we're stranded down here?!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534934,u2923,SAAVIK,It would seem that Grissom was destroyed by an enemy attack.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534933,u2916,DAVID,"Saavik... My god, what happened to them?"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534849,u2923,SAAVIK,"Grissom, your message acknowledged. Will advise... Out."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534848,u2916,DAVID,Later. Let's go...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534783,u2923,SAAVIK,Spock's burial robe.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534782,u2916,DAVID,What is it?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534780,u2923,SAAVIK,But... How could they have evolved so quickly...?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534779,u2916,DAVID,"Well. There's your life form reading. These were microbes on the tube's surface. We shot them here from Enterprise.  They were fruitful, and multiplied."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534778,u2923,SAAVIK,David --
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534777,u2916,DAVID,.          .. Spock's tube...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534770,u2916,DAVID,"We're not here to investigate geological aging, we're here to find life forms!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534769,u2923,SAAVIK,My readings indicate great instability.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534768,u2916,DAVID,I'll handle that later.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534767,u2923,SAAVIK,Saavik to Grissom. Request computer study of soil samples for geological aging.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534689,u2923,SAAVIK,... Or <u>who</u>.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534688,u2916,DAVID,"Captain, please -- we'll take the risk. We've <u>got</u> to find out what it is..."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534680,u2923,SAAVIK,Cross referenced and verified. An unidentifiable life form reading.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534679,u2916,DAVID,There <u>shouldn't</u> be any. Only plant forms were built into the Genesis matrix.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534674,u2923,SAAVIK,... Radiation residual... Level is minimal...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534673,u2916,DAVID,Check for trace radiation. Infrared enhancement.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534672,u2923,SAAVIK,As before... Metallic mass... Verifying triminium photon tube... No new data.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534671,u2916,DAVID,Short range scan.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534670,u2923,SAAVIK,New orbit commencing... Coming up on sector three...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534610,u2916,DAVID,A photon tube...!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534609,u2923,SAAVIK,Approximately two meters long... Cylindrical in form...
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534608,u2916,DAVID,There's only one thing it could be... Short range scan.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534607,u2923,SAAVIK,"Negative, on surface... A manufactured object."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534606,u2916,DAVID,Underground deposit?
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534605,u2923,SAAVIK,Same sector. Metallic mass.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534604,u2916,DAVID,It's a little early to celebrate.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534603,u2923,SAAVIK,You must be very proud of what you and your mother have created.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534602,u2916,DAVID,All the varieties of land and weather known to Earth within a few hours walk!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534601,u2923,SAAVIK,... Fascinating.
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534600,u2916,DAVID,It's snow. Snow in the same sector. Fantastic!
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534599,u2923,SAAVIK,Sector three... Sub-tropical vegetation... Temperature --  Temperature decreasing rapidly --
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534598,u2916,DAVID,"Sector two... Indicating desert terrain. Minimal vegetation, temperature thirty-nine point four."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534597,u2923,SAAVIK,"Like your father... so human.  All units functional, recorders are on... Scanning sector one. Foliage in fully developed state of growth. Temperature, twenty- two point two Celsius."
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534596,u2916,DAVID,"This is where the fun begins, Saavik!"
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534920,u2917,ESTEBAN,We are under attack! Stand by for evasive -- stand by for --
m192,star trek iii: the search for spock,1984,6.50,22466,"['action', 'adventure', 'sci-fi', 'thriller']",L534919,u2923,SAAVIK,"Captain, what's happening?!"
